recipe_name,output_product,yield_quantity,overhead_cost,overhead_cost_type,notes,ingredient_item,ingredient_quantity,ingredient_unit
Venila Cake 35 lbs,IT0250,1,40,fixed,,IT0042,87.5,
Venila Cake 35 lbs,IT0250,1,40,fixed,,IT0063,0.4375,
Venila Cake 35 lbs,IT0250,1,40,fixed,,IT0061,0.0875,
Venila Cake 35 lbs,IT0250,1,40,fixed,,IT0095,35,
Venila Cake 35 lbs,IT0250,1,40,fixed,,IT0015,8.75,
Venila Cake 35 lbs,IT0250,1,40,fixed,,IT0016,8.75,
Venila Cake 35 lbs,IT0250,1,40,fixed,,IT0037,0.175,
Venila Cake 35 lbs,IT0250,1,40,fixed,,IT0092,0.65625,
Venila Cake 35 lbs,IT0250,1,40,fixed,,IT0024,1,
Venila Cake 35 lbs,IT0250,1,40,fixed,,IT0018,1,
Venila Cake 36 lbs,IT0251,1,40,fixed,,IT0013,4.5,
Venila Cake 36 lbs,IT0251,1,40,fixed,,IT0042,90,
Venila Cake 36 lbs,IT0251,1,40,fixed,,IT0063,0.45,
Venila Cake 36 lbs,IT0251,1,40,fixed,,IT0061,0.09,
Venila Cake 36 lbs,IT0251,1,40,fixed,,IT0095,36,
Venila Cake 36 lbs,IT0251,1,40,fixed,,IT0015,9,
Venila Cake 36 lbs,IT0251,1,40,fixed,,IT0016,9,
Venila Cake 36 lbs,IT0251,1,40,fixed,,IT0037,0.18,
Venila Cake 36 lbs,IT0251,1,40,fixed,,IT0092,0.675,
Venila Cake 36 lbs,IT0251,1,40,fixed,,IT0024,1,
Venila Cake 36 lbs,IT0251,1,40,fixed,,IT0018,1,
Venila Cake 37 lbs,IT0252,1,40,fixed,,IT0013,4.625,
Venila Cake 37 lbs,IT0252,1,40,fixed,,IT0042,92.5,
Venila Cake 37 lbs,IT0252,1,40,fixed,,IT0063,0.4625,
Venila Cake 37 lbs,IT0252,1,40,fixed,,IT0061,0.0925,
Venila Cake 37 lbs,IT0252,1,40,fixed,,IT0095,37,
Venila Cake 37 lbs,IT0252,1,40,fixed,,IT0015,9.25,
Venila Cake 37 lbs,IT0252,1,40,fixed,,IT0016,9.25,
Venila Cake 37 lbs,IT0252,1,40,fixed,,IT0037,0.185,
Venila Cake 37 lbs,IT0252,1,40,fixed,,IT0092,0.69375,
Venila Cake 37 lbs,IT0252,1,40,fixed,,IT0024,1,
Venila Cake 37 lbs,IT0252,1,40,fixed,,IT0018,1,
Venila Cake 38 lbs,IT0253,1,40,fixed,,IT0013,4.75,
Venila Cake 38 lbs,IT0253,1,40,fixed,,IT0042,95,
Venila Cake 38 lbs,IT0253,1,40,fixed,,IT0063,0.475,
Venila Cake 38 lbs,IT0253,1,40,fixed,,IT0061,0.095,
Venila Cake 38 lbs,IT0253,1,40,fixed,,IT0095,38,
Venila Cake 38 lbs,IT0253,1,40,fixed,,IT0015,9.5,
Venila Cake 38 lbs,IT0253,1,40,fixed,,IT0016,9.5,
Venila Cake 38 lbs,IT0253,1,40,fixed,,IT0037,0.19,
Venila Cake 38 lbs,IT0253,1,40,fixed,,IT0092,0.7125,
Venila Cake 38 lbs,IT0253,1,40,fixed,,IT0024,1,
Venila Cake 38 lbs,IT0253,1,40,fixed,,IT0018,1,
Venila Cake 39 lbs,IT0254,1,40,fixed,,IT0013,4.875,
Venila Cake 39 lbs,IT0254,1,40,fixed,,IT0042,97.5,
Venila Cake 39 lbs,IT0254,1,40,fixed,,IT0063,0.4875,
Venila Cake 39 lbs,IT0254,1,40,fixed,,IT0061,0.0975,
Venila Cake 39 lbs,IT0254,1,40,fixed,,IT0095,39,
Venila Cake 39 lbs,IT0254,1,40,fixed,,IT0015,9.75,
Venila Cake 39 lbs,IT0254,1,40,fixed,,IT0016,9.75,
Venila Cake 39 lbs,IT0254,1,40,fixed,,IT0037,0.195,
Venila Cake 39 lbs,IT0254,1,40,fixed,,IT0092,0.73125,
Venila Cake 39 lbs,IT0254,1,40,fixed,,IT0024,1,
Venila Cake 39 lbs,IT0254,1,40,fixed,,IT0018,1,
Venila Cake 40 lbs,IT0255,1,40,fixed,,IT0013,5,
Venila Cake 40 lbs,IT0255,1,40,fixed,,IT0042,100,
Venila Cake 40 lbs,IT0255,1,40,fixed,,IT0063,0.5,
Venila Cake 40 lbs,IT0255,1,40,fixed,,IT0061,0.1,
Venila Cake 40 lbs,IT0255,1,40,fixed,,IT0095,40,
Venila Cake 40 lbs,IT0255,1,40,fixed,,IT0015,10,
Venila Cake 40 lbs,IT0255,1,40,fixed,,IT0016,10,
Venila Cake 40 lbs,IT0255,1,40,fixed,,IT0037,0.2,
Venila Cake 40 lbs,IT0255,1,40,fixed,,IT0092,0.75,
Venila Cake 40 lbs,IT0255,1,40,fixed,,IT0024,1,
Venila Cake 40 lbs,IT0255,1,40,fixed,,IT0018,1,
Venila Cake 41 lbs,IT0256,1,40,fixed,,IT0013,5.125,
Venila Cake 41 lbs,IT0256,1,40,fixed,,IT0042,102.5,
Venila Cake 41 lbs,IT0256,1,40,fixed,,IT0063,0.5125,
Venila Cake 41 lbs,IT0256,1,40,fixed,,IT0061,0.1025,
Venila Cake 41 lbs,IT0256,1,40,fixed,,IT0095,41,
Venila Cake 41 lbs,IT0256,1,40,fixed,,IT0015,10.25,
Venila Cake 41 lbs,IT0256,1,40,fixed,,IT0016,10.25,
Venila Cake 41 lbs,IT0256,1,40,fixed,,IT0037,0.205,
Venila Cake 41 lbs,IT0256,1,40,fixed,,IT0092,0.76875,
Venila Cake 41 lbs,IT0256,1,40,fixed,,IT0024,1,
Venila Cake 41 lbs,IT0256,1,40,fixed,,IT0018,1,
Venila Cake 42 lbs,IT0257,1,40,fixed,,IT0013,5.25,
Venila Cake 42 lbs,IT0257,1,40,fixed,,IT0042,105,
Venila Cake 42 lbs,IT0257,1,40,fixed,,IT0063,0.525,
Venila Cake 42 lbs,IT0257,1,40,fixed,,IT0061,0.105,
Venila Cake 42 lbs,IT0257,1,40,fixed,,IT0095,42,
Venila Cake 42 lbs,IT0257,1,40,fixed,,IT0015,10.5,
Venila Cake 42 lbs,IT0257,1,40,fixed,,IT0016,10.5,
Venila Cake 42 lbs,IT0257,1,40,fixed,,IT0037,0.21,
Venila Cake 42 lbs,IT0257,1,40,fixed,,IT0092,0.7875,
Venila Cake 42 lbs,IT0257,1,40,fixed,,IT0024,1,
Venila Cake 42 lbs,IT0257,1,40,fixed,,IT0018,1,
Venila Cake 43 lbs,IT0258,1,40,fixed,,IT0013,5.375,
Venila Cake 43 lbs,IT0258,1,40,fixed,,IT0042,107.5,
Venila Cake 43 lbs,IT0258,1,40,fixed,,IT0063,0.5375,
Venila Cake 43 lbs,IT0258,1,40,fixed,,IT0061,0.1075,
Venila Cake 43 lbs,IT0258,1,40,fixed,,IT0095,43,
Venila Cake 43 lbs,IT0258,1,40,fixed,,IT0015,10.75,
Venila Cake 43 lbs,IT0258,1,40,fixed,,IT0016,10.75,
Venila Cake 43 lbs,IT0258,1,40,fixed,,IT0037,0.215,
Venila Cake 43 lbs,IT0258,1,40,fixed,,IT0092,0.80625,
Venila Cake 43 lbs,IT0258,1,40,fixed,,IT0024,1,
Venila Cake 43 lbs,IT0258,1,40,fixed,,IT0018,1,
Venila Cake 44 lbs,IT0259,1,40,fixed,,IT0013,5.5,
Venila Cake 44 lbs,IT0259,1,40,fixed,,IT0042,110,
Venila Cake 44 lbs,IT0259,1,40,fixed,,IT0063,0.55,
Venila Cake 44 lbs,IT0259,1,40,fixed,,IT0061,0.11,
Venila Cake 44 lbs,IT0259,1,40,fixed,,IT0095,44,
Venila Cake 44 lbs,IT0259,1,40,fixed,,IT0015,11,
Venila Cake 44 lbs,IT0259,1,40,fixed,,IT0016,11,
Venila Cake 44 lbs,IT0259,1,40,fixed,,IT0037,0.22,
Venila Cake 44 lbs,IT0259,1,40,fixed,,IT0092,0.825,
Venila Cake 44 lbs,IT0259,1,40,fixed,,IT0024,1,
Venila Cake 44 lbs,IT0259,1,40,fixed,,IT0018,1,
Venila Cake 45 lbs,IT0260,1,40,fixed,,IT0013,5.625,
Venila Cake 45 lbs,IT0260,1,40,fixed,,IT0042,112.5,
Venila Cake 45 lbs,IT0260,1,40,fixed,,IT0063,0.5625,
Venila Cake 45 lbs,IT0260,1,40,fixed,,IT0061,0.1125,
Venila Cake 45 lbs,IT0260,1,40,fixed,,IT0095,45,
Venila Cake 45 lbs,IT0260,1,40,fixed,,IT0015,11.25,
Venila Cake 45 lbs,IT0260,1,40,fixed,,IT0016,11.25,
Venila Cake 45 lbs,IT0260,1,40,fixed,,IT0037,0.225,
Venila Cake 45 lbs,IT0260,1,40,fixed,,IT0092,0.84375,
Venila Cake 45 lbs,IT0260,1,40,fixed,,IT0024,1,
Venila Cake 45 lbs,IT0260,1,40,fixed,,IT0018,1,
Venila Cake 46 lbs,IT0261,1,40,fixed,,IT0013,5.75,
Venila Cake 46 lbs,IT0261,1,40,fixed,,IT0042,115,
Venila Cake 46 lbs,IT0261,1,40,fixed,,IT0063,0.575,
Venila Cake 46 lbs,IT0261,1,40,fixed,,IT0061,0.115,
Venila Cake 46 lbs,IT0261,1,40,fixed,,IT0095,46,
Venila Cake 46 lbs,IT0261,1,40,fixed,,IT0015,11.5,
Venila Cake 46 lbs,IT0261,1,40,fixed,,IT0016,11.5,
Venila Cake 46 lbs,IT0261,1,40,fixed,,IT0037,0.23,
Venila Cake 46 lbs,IT0261,1,40,fixed,,IT0092,0.8625,
Venila Cake 46 lbs,IT0261,1,40,fixed,,IT0024,1,
Venila Cake 46 lbs,IT0261,1,40,fixed,,IT0018,1,
Venila Cake 47 lbs,IT0262,1,40,fixed,,IT0013,5.875,
Venila Cake 47 lbs,IT0262,1,40,fixed,,IT0042,117.5,
Venila Cake 47 lbs,IT0262,1,40,fixed,,IT0063,0.5875,
Venila Cake 47 lbs,IT0262,1,40,fixed,,IT0061,0.1175,
Venila Cake 47 lbs,IT0262,1,40,fixed,,IT0095,47,
Venila Cake 47 lbs,IT0262,1,40,fixed,,IT0015,11.75,
Venila Cake 47 lbs,IT0262,1,40,fixed,,IT0016,11.75,
Venila Cake 47 lbs,IT0262,1,40,fixed,,IT0037,0.235,
Venila Cake 47 lbs,IT0262,1,40,fixed,,IT0092,0.88125,
Venila Cake 47 lbs,IT0262,1,40,fixed,,IT0024,1,
Venila Cake 47 lbs,IT0262,1,40,fixed,,IT0018,1,
Venila Cake 48 lbs,IT0263,1,40,fixed,,IT0013,6,
Venila Cake 48 lbs,IT0263,1,40,fixed,,IT0042,120,
Venila Cake 48 lbs,IT0263,1,40,fixed,,IT0063,0.6,
Venila Cake 48 lbs,IT0263,1,40,fixed,,IT0061,0.12,
Venila Cake 48 lbs,IT0263,1,40,fixed,,IT0095,48,
Venila Cake 48 lbs,IT0263,1,40,fixed,,IT0015,12,
Venila Cake 48 lbs,IT0263,1,40,fixed,,IT0016,12,
Venila Cake 48 lbs,IT0263,1,40,fixed,,IT0037,0.24,
Venila Cake 48 lbs,IT0263,1,40,fixed,,IT0092,0.9,
Venila Cake 48 lbs,IT0263,1,40,fixed,,IT0024,1,
Venila Cake 48 lbs,IT0263,1,40,fixed,,IT0018,1,
Venila Cake 49 lbs,IT0264,1,40,fixed,,IT0013,6.125,
Venila Cake 49 lbs,IT0264,1,40,fixed,,IT0042,122.5,
Venila Cake 49 lbs,IT0264,1,40,fixed,,IT0063,0.6125,
Venila Cake 49 lbs,IT0264,1,40,fixed,,IT0061,0.1225,
Venila Cake 49 lbs,IT0264,1,40,fixed,,IT0095,49,
Venila Cake 49 lbs,IT0264,1,40,fixed,,IT0015,12.25,
Venila Cake 49 lbs,IT0264,1,40,fixed,,IT0016,12.25,
Venila Cake 49 lbs,IT0264,1,40,fixed,,IT0037,0.245,
Venila Cake 49 lbs,IT0264,1,40,fixed,,IT0092,0.91875,
Venila Cake 49 lbs,IT0264,1,40,fixed,,IT0024,1,
Venila Cake 49 lbs,IT0264,1,40,fixed,,IT0018,1,
Venila Cake 50 lbs,IT0265,1,40,fixed,,IT0013,6.25,
Venila Cake 50 lbs,IT0265,1,40,fixed,,IT0042,125,
Venila Cake 50 lbs,IT0265,1,40,fixed,,IT0063,0.625,
Venila Cake 50 lbs,IT0265,1,40,fixed,,IT0061,0.125,
Venila Cake 50 lbs,IT0265,1,40,fixed,,IT0095,50,
Venila Cake 50 lbs,IT0265,1,40,fixed,,IT0015,12.5,
Venila Cake 50 lbs,IT0265,1,40,fixed,,IT0016,12.5,
Venila Cake 50 lbs,IT0265,1,40,fixed,,IT0037,0.25,
Venila Cake 50 lbs,IT0265,1,40,fixed,,IT0092,0.9375,
Venila Cake 50 lbs,IT0265,1,40,fixed,,IT0024,1,
Venila Cake 50 lbs,IT0265,1,40,fixed,,IT0018,1,
